"nom","id_escalier","type_esc","nb_marche","rampe","etage","etage","transport","compatibilite_pmr","localisation"
"Porte de Vincennes",1759566,"EM",0,"OUI",0,-1,"M","Non","POINT (1656635.5942000074 8183197.842100933)"
"Porte de Vincennes",1759556,"EF",0,"OUI",0,,,,"POINT (1656631.5707842985 8183197.383742343)"
"Porte de Vincennes",1759565,"EF",0,"NON",0,,,,"POINT (1656626.043357293 8183163.330057644)"
"Porte de Vincennes",1759562,"EM",0,"NON",0,-1,"M","Non","POINT (1656629.6392000092 8183161.421500936)"
"Porte de Vincennes",1759558,"EF",18,"OUI",0,,,,"POINT (1656608.571835507 8183165.79492741)"
"Porte de Vincennes",1759554,"EF",20,"OUI",0,,,,"POINT (1656613.7736389262 8183200.376590419)"
"Champs-Élysées - Clemenceau",1349191,"EF",0,"OUI",-1,,,,"POINT (1649639.6431559676 8185520.771172121)"
"Champs-Élysées - Clemenceau",1349212,"EF",14,"NON",-2,,,,"POINT (1649623.551531666 8185509.389876091)"
"Champs-Élysées - Clemenceau",1349202,"EF",15,"OUI",-1,,,,"POINT (1649646.8721157776 8185485.0902893)"
"Champs-Élysées - Clemenceau",1349232,"EM",0,"OUI",-4,-3,"M","Non","POINT (1649642.726000012 8185470.537800928)"
"Champs-Élysées - Clemenceau",1349198,"EF",22,"OUI",-4,,,,"POINT (1649645.5889726256 8185467.707052321)"
"Champs-Élysées - Clemenceau",1349185,"EF",23,"OUI",-4,,,,"POINT (1649636.152108216 8185482.486969577)"
"Champs-Élysées - Clemenceau",1349229,"EF",0,"OUI",-4,,,,"POINT (1649628.2383452565 8185461.490906962)"
"Champs-Élysées - Clemenceau",1349216,"EM",0,"OUI",-4,-3,"M","Non","POINT (1649642.726000012 8185470.537800928)"
"Champs-Élysées - Clemenceau",1349214,"EF",44,"OUI",-4,,,,"POINT (1649621.76053168 8185461.001539025)"
"Champs-Élysées - Clemenceau",1349213,"EF",0,"OUI",-4,,,,"POINT (1649619.611688843 8185467.6641840665)"
"Champs-Élysées - Clemenceau",1349203,"EM",0,"OUI",-4,-3,"M","Non","POINT (1649622.7217000062 8185464.86980093)"
"Champs-Élysées - Clemenceau",1349226,"EF",0,"NON",-4,,,,"POINT (1649639.1560527065 8185444.696981609)"
"Champs-Élysées - Clemenceau",1349186,"EM",0,"NON",-4,-1,"M","Non","POINT (1649593.7889000112 8185469.997500927)"
"Champs-Élysées - Clemenceau",1349183,"EF",16,"OUI",-4,,,,"POINT (1649627.7278550535 8185462.216151658)"
"Champs-Élysées - Clemenceau",1349197,"EF",23,"OUI",-4,,,,"POINT (1649618.443755827 8185477.372730601)"
"Champs-Élysées - Clemenceau",1349224,"EF",0,"NON",-1,,,,"POINT (1649625.4331087635 8185498.7803242775)"
"Champs-Élysées - Clemenceau",1349221,"EF",5,"OUI",-1,,,,"POINT (1649640.3234083713 8185494.053194951)"
"Champs-Élysées - Clemenceau",1349206,"EF",5,"OUI",-1,,,,"POINT (1649642.7800741442 8185487.0391356265)"
"Champs-Élysées - Clemenceau",1349199,"EF",16,"OUI",-1,,,,"POINT (1649629.9035148711 8185459.307408523)"
"Champs-Élysées - Clemenceau",1349188,"EF",0,"OUI",-1,,,,"POINT (1649649.635155353 8185482.185633883)"
"Champs-Élysées - Clemenceau",1349182,"EF",,"OUI",-1,,,,"POINT (1649646.2067879967 8185458.11114919)"
"Champs-Élysées - Clemenceau",1349228,"EM",0,"OUI",-1,-2,"M","Non","POINT (1649651.1987000117 8185482.209700928)"
"Champs-Élysées - Clemenceau",1349227,"EF",15,"OUI",-1,,,,"POINT (1649636.197414187 8185473.142335479)"
"Champs-Élysées - Clemenceau",1349225,"EF",0,"OUI",-1,,,,"POINT (1649640.3442480504 8185467.684897792)"
"Champs-Élysées - Clemenceau",1349184,"EF",16,"OUI",-1,,,,"POINT (1649637.5211593718 8185468.523270818)"
"Champs-Élysées - Clemenceau",1349218,"EF",15,"OUI",-1,,,,"POINT (1649618.958741021 8185469.979418766)"
"Champs-Élysées - Clemenceau",1349215,"EF",0,"OUI",-2,,,,"POINT (1649638.2710011443 8185474.888987819)"
"Champs-Élysées - Clemenceau",1349205,"EF",0,"OUI",-2,,,,"POINT (1649638.2668265803 8185475.164434844)"
"Champs-Élysées - Clemenceau",1349200,"EF",0,"OUI",-2,,,,"POINT (1649639.7007174774 8185469.913498147)"
"Champs-Élysées - Clemenceau",1349220,"EF",15,"OUI",-2,,,,"POINT (1649640.400559231 8185477.327073257)"
"Champs-Élysées - Clemenceau",1349208,"EF",0,"OUI",-2,,,,"POINT (1649638.5018882742 8185484.232588437)"
"Champs-Élysées - Clemenceau",1349207,"EF",0,"OUI",-2,,,,"POINT (1649646.298097676 8185488.040811037)"
"Champs-Élysées - Clemenceau",1349193,"EF",14,"OUI",-2,,,,"POINT (1649654.3094667883 8185517.977260198)"
"Champs-Élysées - Clemenceau",1349190,"EF",14,"OUI",-2,,,,"POINT (1649658.603704685 8185515.851732355)"
"Champs-Élysées - Clemenceau",1349189,"EF",0,"OUI",-2,,,,"POINT (1649645.6008436214 8185487.842182893)"
"Champs-Élysées - Clemenceau",1349192,"EF",19,"OUI",-3,,,,"POINT (1649646.5779864457 8185491.246221124)"
"Champs-Élysées - Clemenceau",1349194,"EF",0,"NON",-3,,,,"POINT (1649644.7807679696 8185460.549237497)"
"Champs-Élysées - Clemenceau",1349222,"EF",19,"OUI",-2,,,,"POINT (1649648.7761145106 8185483.352839872)"
"Champs-Élysées - Clemenceau",1349204,"EM",0,"OUI",-2,-2,"M","Non","POINT (1649651.1987000117 8185482.209700928)"
"Champs-Élysées - Clemenceau",1349230,"EM",0,"NON",-2,-2,"M","Non","POINT (1649679.1625000099 8185507.35420093)"
"Champs-Élysées - Clemenceau",1349217,"EF",5,"OUI",-2,,,,"POINT (1649647.9561938343 8185485.402652917)"
"Champs-Élysées - Clemenceau",1349211,"EM",0,"OUI",-2,-2,"M","Non","POINT (1649679.1625000099 8185507.35420093)"
"Champs-Élysées - Clemenceau",1349209,"EF",14,"OUI",-2,,,,"POINT (1649672.7101707954 8185508.314782985)"
"Champs-Élysées - Clemenceau",1349201,"EF",14,"OUI",-2,,,,"POINT (1649676.9955675164 8185506.198891235)"
"Champs-Élysées - Clemenceau",1349223,"EM",0,"NON",-3,-1,"M","Non","POINT (1649593.7889000112 8185469.997500927)"
"Champs-Élysées - Clemenceau",1349231,"EM",0,"NON",0,-1,"M","Non","POINT (1649625.2296000058 8185493.626800928)"
"Champs-Élysées - Clemenceau",1349210,"EF",24,"OUI",0,,,,"POINT (1649622.3759918525 8185492.510203847)"
"Champs-Élysées - Clemenceau",1349196,"EF",0,"OUI",0,,,,"POINT (1649566.0951262661 8185467.648402694)"
"Champs-Élysées - Clemenceau",1349195,"EM",0,"NON",0,-1,"M","Non","POINT (1649568.1340000117 8185470.275100927)"
"Le Parc de Saint-Maur",1576891,"EF",0,"OUI",-1,,,,"POINT (1662249.7285829503 8178488.220892358)"
"Le Parc de Saint-Maur",1576886,"EF",0,"OUI",-1,,,,"POINT (1662243.5911256776 8178487.068399555)"
"Le Parc de Saint-Maur",1576897,"EF",0,"NON",-1,,,,"POINT (1662240.8992528722 8178459.999833971)"
"Le Parc de Saint-Maur",1576895,"EF",10,"OUI",-1,,,,"POINT (1662242.9145688745 8178464.925297735)"
"Le Parc de Saint-Maur",1576887,"EF",21,"NON",-1,,,,"POINT (1662237.8304696733 8178459.40998909)"
"Le Parc de Saint-Maur",1576896,"EF",0,"OUI",-1,,,,"POINT (1662228.1313497238 8178484.139126064)"
"Le Parc de Saint-Maur",1576893,"EF",0,"OUI",-1,,,,"POINT (1662234.250076072 8178485.296697021)"
"Le Parc de Saint-Maur",1576890,"EF",4,"NON",0,,,,"POINT (1662235.0468984814 8178462.793103027)"
"Le Parc de Saint-Maur",1576889,"EF",4,"OUI",0,,,,"POINT (1662238.6995502405 8178455.52896821)"
"Le Parc de Saint-Maur",1576883,"EF",,"NON",0,,,,"POINT (1662197.5856179087 8178458.702917899)"
"Le Parc de Saint-Maur",1576882,"EF",,"NON",0,,,,"POINT (1662211.139378932 8178451.450872257)"
"Le Parc de Saint-Maur",1576881,"EF",,"NON",0,,,,"POINT (1662210.6720390408 8178451.178598183)"
"Le Parc de Saint-Maur",1576880,"EF",,"NON",0,,,,"POINT (1662189.8901388927 8178460.05536317)"
"Le Parc de Saint-Maur",1576884,"EF",,"NON",0,,,,"POINT (1662211.5369941427 8178450.815574543)"
"Joinville-le-Pont",1518476,"EF",17,"OUI",0,,,,"POINT (1660635.1585719918 8180213.88673478)"
"Joinville-le-Pont",1518459,"EF",20,"OUI",0,,,,"POINT (1660634.0111807587 8180206.736365997)"
"Joinville-le-Pont",1518473,"EF",17,"OUI",0,,,,"POINT (1660618.9345824602 8180209.450114905)"
"Joinville-le-Pont",1518460,"EF",17,"OUI",0,,,,"POINT (1660620.1052736093 8180216.439904491)"
"Le Parc de Saint-Maur",1576898,"EF",0,"NON",0,,,,"POINT (1662397.9010524866 8178514.542722971)"
"Le Parc de Saint-Maur",1576885,"EF",4,"NON",0,,,,"POINT (1662178.6187878426 8178475.317683102)"
"Le Parc de Saint-Maur",1576899,"EF",0,"NON",0,,,,"POINT (1662399.8416466925 8178504.2342007775)"
"Le Parc de Saint-Maur",1576888,"EF",0,"NON",0,,,,"POINT (1662170.7852217702 8178461.335647543)"
"Le Parc de Saint-Maur",1576894,"EF",0,"NON",0,,,,"POINT (1662154.8656950751 8178470.156695401)"
"Le Parc de Saint-Maur",1576892,"EF",0,"NON",0,,,,"POINT (1662149.3502032459 8178469.103688894)"
"Joinville-le-Pont",1518466,"EF",17,"OUI",0,,,,"POINT (1660650.0651291774 8180283.695298628)"
"Joinville-le-Pont",1518464,"EF",17,"OUI",0,,,,"POINT (1660648.4083169473 8180277.103003882)"
"Joinville-le-Pont",1518461,"EF",17,"OUI",-1,,,,"POINT (1660634.4116884244 8180284.209055353)"
"Joinville-le-Pont",1518475,"EF",17,"OUI",-1,,,,"POINT (1660640.6222947154 8180242.277017607)"
"Joinville-le-Pont",1518458,"EF",17,"OUI",-1,,,,"POINT (1660642.0272624192 8180248.936038027)"
"Joinville-le-Pont",1518474,"EF",17,"OUI",-1,,,,"POINT (1660626.7906614041 8180252.140056167)"
"Joinville-le-Pont",1518467,"EF",17,"OUI",-1,,,,"POINT (1660625.3759715925 8180245.502619802)"
"Joinville-le-Pont",1518468,"EF",18,"OUI",0,,,,"POINT (1660629.175820306 8180175.036994615)"
"Joinville-le-Pont",1518454,"EF",18,"OUI",0,,,,"POINT (1660630.0727023822 8180182.081550446)"
"Joinville-le-Pont",1518470,"EF",0,"OUI",-1,,,,"POINT (1660636.5066385537 8180125.133744349)"
"Joinville-le-Pont",1518462,"EF",0,"OUI",-1,,,,"POINT (1660640.1534076154 8180135.932579714)"
"Joinville-le-Pont",1518452,"EF",,"NON",-1,,,,"POINT (1660604.9922253129 8180151.392063378)"
"Joinville-le-Pont",1518456,"EM",0,"NON",-1,,,,"POINT (1660615.4026823288 8180181.038475709)"
"Joinville-le-Pont",1518477,"EF",13,"OUI",-1,,,,"POINT (1660650.3674870036 8180238.517974567)"
"Joinville-le-Pont",1518457,"EF",14,"OUI",-1,,,,"POINT (1660648.1873670162 8180227.9640194895)"
"Joinville-le-Pont",1518455,"EF",13,"OUI",-1,,,,"POINT (1660637.2895425214 8180122.847024056)"
"Joinville-le-Pont",1518471,"EF",16,"OUI",-1,,,,"POINT (1660640.4260143705 8180138.317108528)"
"La Chapelle",1523325,"EF",13,"NON",1,,,,"POINT (1653057.531486289 8187339.3415090395)"
"La Chapelle",1523320,"EF",17,"NON",1,,,,"POINT (1653052.2236872632 8187339.396702371)"
"La Chapelle",1523318,"EF",0,"NON",1,,,,"POINT (1653049.3729901954 8187339.440105211)"
"La Chapelle",1523322,"EF",13,"OUI",1,,,,"POINT (1653057.6982768117 8187349.988389635)"
"La Chapelle",1523317,"EF",17,"NON",1,,,,"POINT (1653051.638197326 8187350.110672457)"
"La Chapelle",1523321,"EF",15,"OUI",1,,,,"POINT (1653052.0054404568 8187344.787840145)"
"La Chapelle",1523327,"EM",0,"OUI",0,2,"M","Non","POINT (1653099.3006000074 8187349.302200926)"
"La Chapelle",1523323,"EM",0,"OUI",0,2,"M","Non","POINT (1653099.0664000066 8187338.586000922)"
"La Chapelle",1523326,"EM",0,"NON",-3,-1,"M","Non","POINT (1653028.5226000105 8187341.025800924)"
"La Chapelle",1523324,"EF",22,"OUI",-3,,,,"POINT (1653025.1214231087 8187339.565970943)"
"La Chapelle",1523319,"EM",0,"NON",-3,-1,"M","Non","POINT (1653030.0823000076 8187340.147700924)"
"La Chapelle",1523316,"EF",0,"OUI",-3,,,,"POINT (1653061.3398505405 8187344.635837278)"
"La Chapelle",1523315,"EF",23,"OUI",-3,,,,"POINT (1653021.5790018172 8187333.363797631)"
"La Chapelle",1523314,"EF",4,"NON",-3,,,,"POINT (1653016.904237569 8187324.820327137)"
"Pré-Saint-Gervais",1772058,"EF",10,"OUI",-1,,,,"POINT (1655925.9983494591 8186829.791945052)"
"Pré-Saint-Gervais",1772064,"EF",0,"OUI",-3,,,,"POINT (1655938.0219382702 8186833.687662991)"
"Pré-Saint-Gervais",1772063,"EF",9,"OUI",-3,,,,"POINT (1655941.3005285377 8186836.028175648)"
"Pré-Saint-Gervais",1772067,"EF",16,"OUI",-3,,,,"POINT (1655948.8586465758 8186842.643908398)"
"Pré-Saint-Gervais",1772056,"EF",0,"OUI",-3,,,,"POINT (1655954.1206867613 8186839.897444637)"
"Pré-Saint-Gervais",1772055,"EF",9,"NON",-3,,,,"POINT (1655938.297589679 8186827.482199501)"
"Pré-Saint-Gervais",1772066,"EF",22,"OUI",-3,,,,"POINT (1655943.4695252513 8186840.295589572)"
"Pré-Saint-Gervais",1772065,"EF",15,"OUI",-3,,,,"POINT (1655956.6959499503 8186834.50643017)"
"Pré-Saint-Gervais",1772061,"EF",22,"OUI",-3,,,,"POINT (1655939.6463506042 8186835.657725017)"
"Pré-Saint-Gervais",1772057,"EF",5,"NON",-3,,,,"POINT (1655941.4378051648 8186830.8363557635)"
"Pré-Saint-Gervais",1772051,"EF",25,"OUI",-4,,,,"POINT (1655948.7720013813 8186833.126116159)"
"Pré-Saint-Gervais",1772060,"EF",0,"OUI",-4,,,,"POINT (1655946.324164117 8186835.133051487)"
"Pré-Saint-Gervais",1772059,"EF",0,"OUI",-4,,,,"POINT (1655950.5201516133 8186831.692049703)"
"Pré-Saint-Gervais",1772062,"EF",3,"OUI",-5,,,,"POINT (1655886.6162235765 8186883.736668606)"
"Pré-Saint-Gervais",1772052,"EF",18,"OUI",0,,,,"POINT (1655921.1564891085 8186834.0909823)"
"Michel-Ange - Auteuil",1640254,"EF",0,"OUI",-3,,,,"POINT (1645977.562612476 8183333.133652092)"
"Michel-Ange - Auteuil",1640251,"EF",18,"OUI",-3,,,,"POINT (1645978.9281885643 8183335.635184901)"
"Gare du Nord",1494253,"EF",20,"OUI",-1,,,,"POINT (1652715.4716570794 8186849.56013125)"
"Gare du Nord",1494273,"EF",15,"OUI",-1,,,,"POINT (1652705.5995894156 8186832.821439536)"
"Gare du Nord",1494288,"EF",16,"OUI",-2,,,,"POINT (1652695.5824624314 8186838.469401423)"
"Gare du Nord",1494257,"EF",5,"OUI",-2,,,,"POINT (1652699.0096632435 8186835.652040442)"
"Gare du Nord",1494294,"EF",21,"OUI",-1,,,,"POINT (1652790.6702551302 8186835.522061535)"
"Gare du Nord",1494305,"EF",6,"OUI",-2,,,,"POINT (1652788.2715462814 8186815.57751542)"
"Gare du Nord",1494278,"EF",15,"OUI",-2,,,,"POINT (1652792.440360853 8186815.971332095)"
"Gare du Nord",1494247,"EF",23,"OUI",-2,,,,"POINT (1652805.992871778 8186835.236009638)"
"Gare du Nord",1494306,"EM",0,"NON",-2,-2,"M","Non","POINT (1652809.7630000045 8186839.431500923)"
"Gare du Nord",1494235,"EM",0,"NON",-2,-2,"M","Non","POINT (1652809.2154000108 8186837.871100926)"
"Gare du Nord",1494266,"EF",21,"OUI",-2,,,,"POINT (1652836.8820336626 8186868.22017269)"
"Gare du Nord",1494310,"EF",5,"OUI",-3,,,,"POINT (1652730.5853151348 8186823.908350467)"
"Gare du Nord",1494239,"EF",17,"OUI",-3,,,,"POINT (1652670.3350988445 8186818.81149705)"
"Gare du Nord",1494236,"EF",4,"OUI",-3,,,,"POINT (1652671.1365172255 8186813.178037503)"
"Gare du Nord",1494283,"EF",16,"OUI",-1,,,,"POINT (1652701.8213318896 8186834.015992137)"
"Gare du Nord",1494309,"EF",0,"OUI",-2,,,,"POINT (1652716.0554101316 8186852.491824894)"
"Gare du Nord",1494297,"EF",19,"OUI",-2,,,,"POINT (1652701.1879475885 8186857.076839395)"
"Gare du Nord",1494293,"EM",0,"NON",-2,-1,"M","Non","POINT (1652698.100800008 8186861.748000925)"
"Gare du Nord",1494261,"EM",0,"NON",-2,-1,"M","Non","POINT (1652697.6619000067 8186859.516700925)"
"Gare du Nord",1494299,"EF",20,"OUI",-1,,,,"POINT (1652839.8350178737 8186836.120308496)"
"Gare du Nord",1494272,"EF",20,"OUI",-1,,,,"POINT (1652846.1219521912 8186834.140228691)"
"Gare du Nord",1494264,"EM",0,"OUI",-1,-1,"M","Non","POINT (1652837.0619000052 8186838.909700924)"
"Gare du Nord",1494249,"EM",0,"NON",-1,-1,"M","Non","POINT (1652837.8139000093 8186840.996100928)"
"Gare du Nord",1494317,"EF",8,"OUI",-1,,,,"POINT (1652687.1728426407 8186853.232213034)"
"Gare du Nord",1494316,"EF",0,"OUI",-1,,,,"POINT (1652652.4614888101 8186826.918773863)"
"Gare du Nord",1494312,"EF",19,"NON",-1,,,,"POINT (1652656.2884387143 8186843.23581023)"
"Gare du Nord",1494315,"EF",17,"OUI",-1,,,,"POINT (1652663.7981275616 8186835.781689733)"
"Gare du Nord",1494301,"EF",11,"OUI",-1,,,,"POINT (1652645.9110689433 8186841.729895335)"
"Gare du Nord",1494298,"EF",0,"OUI",-1,,,,"POINT (1652688.8444765077 8186853.888328346)"
"Gare du Nord",1494279,"EF",0,"NON",-1,,,,"POINT (1652668.358642388 8186812.52832693)"
"Gare du Nord",1494262,"EF",0,"OUI",-1,,,,"POINT (1652667.9523411933 8186819.685797363)"
"Gare du Nord",1494286,"EF",8,"NON",-1,,,,"POINT (1652648.8732208707 8186843.538163682)"
"Gare du Nord",1494265,"EF",5,"OUI",-1,,,,"POINT (1652818.168365909 8186825.744868912)"
"Gare du Nord",1494311,"EF",14,"OUI",-3,,,,"POINT (1652764.962293922 8186838.922215583)"
"Gare du Nord",1494291,"EF",24,"OUI",-3,,,,"POINT (1652745.9394252503 8186822.033085288)"
"Gare du Nord",1494280,"EM",0,"OUI",-3,-3,"M","Non","POINT (1652770.2662000065 8186842.715200923)"
"Gare du Nord",1494245,"EF",14,"OUI",-3,,,,"POINT (1652767.6331320945 8186842.584102271)"
"Gare du Nord",1494238,"EM",0,"OUI",-3,-3,"M","Non","POINT (1652743.116200008 8186820.773400927)"
"Gare du Nord",1494303,"EF",20,"OUI",-3,,,,"POINT (1652867.2321499744 8186894.6908985665)"
"Gare du Nord",1494285,"EF",20,"OUI",-3,,,,"POINT (1652873.5287666551 8186892.6684446605)"
"Gare du Nord",1494300,"EF",9,"OUI",-2,,,,"POINT (1652855.3213878998 8186867.17135191)"
"Gare du Nord",1494263,"EF",8,"OUI",-2,,,,"POINT (1652884.1478189111 8186853.008959537)"
"Gare du Nord",1494244,"EF",23,"OUI",-2,,,,"POINT (1652882.8648018509 8186857.592191076)"
"Gare du Nord",1494304,"EF",19,"OUI",-3,,,,"POINT (1652858.8801098752 8186859.790177342)"
"Gare du Nord",1494302,"EF",19,"OUI",-3,,,,"POINT (1652852.846301528 8186861.8971652035)"
"Gare du Nord",1494270,"EM",0,"OUI",-3,-2,"M","Non","POINT (1652851.750500009 8186863.881900926)"
"Gare du Nord",1494292,"EM",0,"OUI",-3,-2,"M","Non","POINT (1652859.5438000043 8186882.742700925)"
"Gare du Nord",1494259,"EF",19,"OUI",-3,,,,"POINT (1652861.135334544 8186880.606713296)"
"Gare du Nord",1494255,"EF",19,"OUI",-3,,,,"POINT (1652866.9505608964 8186878.4241510285)"
"Gare du Nord",1494308,"EF",15,"OUI",-3,,,,"POINT (1652898.8528816549 8186886.825696634)"
"Gare du Nord",1494295,"EM",0,"NON",-3,-3,"M","Non","POINT (1652898.5906000067 8186880.296300928)"
"Gare du Nord",1494275,"EM",0,"OUI",-3,-3,"M","Non","POINT (1652896.9619000112 8186881.032800924)"
"Gare du Nord",1494242,"EF",15,"OUI",-3,,,,"POINT (1652895.0572961476 8186881.999875495)"
"Gare du Nord",1494282,"EM",0,"OUI",-3,-3,"M","Non","POINT (1652872.8951000054 8186833.823700925)"
"Gare du Nord",1494281,"EF",21,"OUI",-3,,,,"POINT (1652871.754142375 8186835.300560432)"
"Gare du Nord",1494269,"EF",21,"OUI",-3,,,,"POINT (1652861.380381529 8186838.892095663)"
"Gare du Nord",1494290,"EF",5,"OUI",-1,,,,"POINT (1652800.0043417318 8186822.856172104)"
"Gare du Nord",1494313,"EF",0,"NON",-1,,,,"POINT (1652692.0657075923 8186829.478583521)"
"Gare du Nord",1494243,"EF",5,"OUI",-1,,,,"POINT (1652811.4839133758 8186827.939553211)"
"Michel-Ange - Auteuil",1640253,"EF",19,"OUI",-3,,,,"POINT (1645956.7358356873 8183365.897631053)"
"Michel-Ange - Auteuil",1640257,"EF",6,"OUI",-3,,,,"POINT (1645961.6956370126 8183366.514322442)"
"Michel-Ange - Auteuil",1640246,"EF",19,"OUI",-3,,,,"POINT (1645983.6141598455 8183318.454949014)"
"Michel-Ange - Auteuil",1640252,"EF",19,"OUI",-3,,,,"POINT (1645973.2475499434 8183325.257082174)"
"Michel-Ange - Auteuil",1640255,"EM",0,"NON",-3,-3,"M","Non","POINT (1645969.3097000064 8183351.416300934)"
"Michel-Ange - Auteuil",1640244,"EF",19,"OUI",-3,,,,"POINT (1645968.8739540246 8183367.401351266)"
"Michel-Ange - Auteuil",1640248,"EF",8,"OUI",-3,,,,"POINT (1645974.571995011 8183368.093397788)"
"Michel-Ange - Auteuil",1640245,"EF",20,"OUI",-2,,,,"POINT (1646001.8026957125 8183371.4080905095)"
"Michel-Ange - Auteuil",1640247,"EF",0,"OUI",-2,,,,"POINT (1645995.6159892236 8183341.953539899)"
"Michel-Ange - Auteuil",1640249,"EF",11,"OUI",-3,,,,"POINT (1645988.5517328468 8183326.618209223)"
"Cité Universitaire",1406184,"EF",0,"NON",-1,,,,"POINT (1651459.8123380214 8180256.945897062)"
"Cité Universitaire",1406181,"EF",0,"OUI",-1,,,,"POINT (1651454.7656518654 8180261.800778054)"
"Cité Universitaire",1406179,"EF",0,"NON",-1,,,,"POINT (1651454.9299946725 8180267.669650595)"
"Cité Universitaire",1406183,"EF",0,"NON",-1,,,,"POINT (1651474.8940985615 8180267.115545148)"
"Cité Universitaire",1406182,"EM",0,"OUI",-1,0,"R","Non","POINT (1651476.3547000072 8180253.713300945)"
"Cité Universitaire",1406180,"EF",0,"OUI",-1,,,,"POINT (1651474.7565917796 8180261.365574658)"
"Cité Universitaire",1406178,"EF",0,"NON",-1,,,,"POINT (1651470.585875881 8180256.54572013)"
"Cité Universitaire",1406177,"EM",0,"OUI",-2,0,"R","Non","POINT (1651476.3547000072 8180253.713300945)"
"Créteil - L'Échat",1417993,"EM",0,"NON",-1,1,"M","Non","POINT (1659555.3737000073 8177548.81750095)"
"Créteil - L'Échat",1417991,"EM",0,"NON",-1,1,"M","Non","POINT (1659555.3737000073 8177548.81750095)"
"Créteil - L'Échat",1417992,"EF",17,"NON",-1,,,,"POINT (1659556.5749842569 8177554.06358662)"
"Créteil - L'Échat",1417990,"EF",0,"NON",-1,,,,"POINT (1659557.7031720944 8177558.8260290045)"
"Créteil - L'Échat",1417987,"EF",17,"OUI",-1,,,,"POINT (1659546.8608881342 8177545.040574102)"
"Créteil - L'Échat",1417996,"EF",0,"OUI",-1,,,,"POINT (1659547.8013721243 8177549.145679708)"
"Créteil - L'Échat",1417988,"EF",19,"OUI",-1,,,,"POINT (1659540.9931189506 8177519.499037609)"
"Créteil - L'Échat",1417985,"EF",13,"OUI",-1,,,,"POINT (1659539.8098944481 8177514.380424785)"
"Créteil - L'Échat",1417984,"EM",0,"OUI",-1,1,"M","Non","POINT (1659544.5047000046 8177534.6450009495)"
"Créteil - L'Échat",1417994,"EF",15,"NON",1,,,,"POINT (1659550.0712124587 8177525.790621334)"
"Créteil - L'Échat",1417989,"EM",0,"NON",1,1,"M","Non","POINT (1659555.3737000073 8177548.81750095)"
"Créteil - L'Échat",1417981,"EF",17,"NON",1,,,,"POINT (1659558.2777090417 8177561.315656173)"
"Créteil - L'Échat",1417983,"EF",0,"NON",-1,,,,"POINT (1659550.5423680143 8177527.823109403)"
